auction_ID,lot,num_uniq_bidders,uniq_bidders
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2134,9,"[frozenset({'Florence'}), frozenset({'Felix Felix', 'Felix'}), frozenset({'Similan'}), frozenset({'Shaker'}), frozenset({'Lucy Oaks'}), frozenset({'online'}), frozenset({'Patsy Melanson'}), frozenset({'Uuuu'}), frozenset({'Timothy', 'Timothy 2'})]"
s1_12_important-design-paris?locale=en,14,0,[]
s1_12_important-design-paris?locale=en,81,2,"[frozenset({'online'}), frozenset({'Frozen'})]"
s1_08_magnificent-jewels-6?locale=en,171,6,"[frozenset({'Genji'}), frozenset({'Lady', 'lady'}), frozenset({'Catherine', 'Katherine'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'North'})]"
s1_08_magnificent-jewels-6?locale=en,105,3,"[frozenset({'Megan'}), frozenset({'Yvonne'}), frozenset({'telephone', 'phone'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,6,3,"[frozenset({'Tupac'}), frozenset({'Lucy'}), frozenset({'gentleman'})]"
s1_08_magnificent-jewels-6?locale=en,85,6,"[frozenset({'Christian'}), frozenset({'Joanna'}), frozenset({'sir'}), frozenset({'phone', 'Jones'}), frozenset({'gentleman'}), frozenset({'Frank'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1027,4,"[frozenset({'online'}), frozenset({'Joyce'}), frozenset({'phone'}), frozenset({'Haven Hong Kong'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1043,1,[frozenset({'Tina'})]
s1_08_magnificent-jewels-6?locale=en,187,4,"[frozenset({'Ruby'}), frozenset({'online', 'on line'}), frozenset({'B.'}), frozenset({'John Misty'})]"
s1_08_magnificent-jewels-6?locale=en,76,4,"[frozenset({'Dennis'}), frozenset({'Bitter'}), frozenset({'online'}), frozenset({'phone'})]"
s1_28_master-paintings-sculpture-part-i_,38,4,"[frozenset({'Nancy'}), frozenset({'Alex Tunis', 'Alex'}), frozenset({'Say Tusa'}), frozenset({'telephone', 'phone', 'Jones'})]"
s1_08_magnificent-jewels-6?locale=en,28,3,"[frozenset({'Rich'}), frozenset({'phone'}), frozenset({'Makowski'})]"
s1_23_important-watches-3,217,2,"[frozenset({'online'}), frozenset({'Janet'})]"
s1_08_magnificent-jewels-6?locale=en,179,2,"[frozenset({'online'}), frozenset({'phone'})]"
s1_12_important-design-paris?locale=en,173,3,"[frozenset({'Euros'}), frozenset({'online'}), frozenset({'phone'})]"
s1_30_past-forward?locale=en_modernites,102,5,"[frozenset({'Adamant', 'Adam'}), frozenset({'Jennifer'}), frozenset({'Daniel Defoe'}), frozenset({'Demi Lovato'}), frozenset({'Jimmy John', ""Jimmy John's""})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,3,5,"[frozenset({'Ulysses'}), frozenset({'Lisa'}), frozenset({'Alex'}), frozenset({'Bobby'}), frozenset({'Lucy'})]"
s1_12_important-design-paris?locale=en,168,3,"[frozenset({'Euros'}), frozenset({'online'}), frozenset({'Adam Matthew'})]"
s1_08_magnificent-jewels-6?locale=en,88,4,"[frozenset({'Pajamas'}), frozenset({'Jenny'}), frozenset({'B.'}), frozenset({'phone'})]"
s1_23_important-watches-3,220,3,"[frozenset({'at308'}), frozenset({'online'}), frozenset({'Rich'})]"
s1_18_art-contemporain-evening-sale-2?locale=en_,1,1,[frozenset({'Vegetarian Cafe'})]
s1_08_magnificent-jewels-6?locale=en,94,6,"[frozenset({'online'}), frozenset({'verdura'}), frozenset({'Slow Me Down'}), frozenset({'Everett'}), frozenset({'Frank'}), frozenset({'phone'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,133,2,"[frozenset({'Thomas'}), frozenset({'Tom'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,28,2,"[frozenset({'telephone', 'phone'}), frozenset({'Neil'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,118,0,[]
s1_12_important-design-paris?locale=en,47,1,[frozenset({'online'})]
s1_23_important-watches-3,350,2,"[frozenset({'online'}), frozenset({'telephone', 'phone'})]"
s1_08_magnificent-jewels-6?locale=en,57,3,"[frozenset({'online'}), frozenset({'phone'}), frozenset({'Joanna'})]"
s1_23_important-watches-3,316,1,[frozenset({'online'})]
s1_08_magnificent-jewels-6?locale=en,25,2,"[frozenset({'Ruby'}), frozenset({'online'})]"
s1_12_important-design-paris?locale=en,31,1,[frozenset({'LOL'})]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,2,6,"[frozenset({'Amy'}), frozenset({'Ben'}), frozenset({'Lisa'}), frozenset({'Mountain'}), frozenset({'Alex'}), frozenset({'David TV', 'David Rothschild'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2107,4,"[frozenset({'James'}), frozenset({'Duncan'}), frozenset({'online'}), frozenset({'Maximo', 'Max', 'Mac', 'Mimosa'})]"
s1_22_surrealism-and-its-legacy?locale=en_,24,5,"[frozenset({'Euros'}), frozenset({'Sherry'}), frozenset({'Messi Bookoo', 'Messi Bookoo I-55'}), frozenset({'Simon'}), frozenset({'phone'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,129,3,"[frozenset({'Thomas'}), frozenset({'online'}), frozenset({'Greg', 'Greg us-159'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,110,3,"[frozenset({'online'}), frozenset({'Bill Katz'}), frozenset({'Elizabeth'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,130,2,"[frozenset({'Honeywell'}), frozenset({'Patty 2200000', 'Patty'})]"
s1_23_important-watches-3,228,3,"[frozenset({'online'}), frozenset({'Rich'}), frozenset({'Levin'})]"
s1_30_past-forward?locale=en_modernites,133,2,"[frozenset({'Akwesasne'}), frozenset({'telephone', 'phone'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2111,1,[frozenset({'online'})]
s1_12_important-design-paris?locale=en,147,3,"[frozenset({'Yusuf'}), frozenset({'Stephanie'}), frozenset({'Tiffany'})]"
s1_08_magnificent-jewels-6?locale=en,102,4,"[frozenset({'Diamond'}), frozenset({'Spinner'}), frozenset({'online'}), frozenset({'Pearl'})]"
s1_18_art-contemporain-evening-sale-2?locale=en_,28,7,"[frozenset({'Messi Bookoo'}), frozenset({'Zipper'}), frozenset({'Isabelle', 'Isabel Advance'}), frozenset({'Timmy Methodist'}), frozenset({'Nick'}), frozenset({'Jean Weaver'}), frozenset({'Black Ops'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2108,0,[]
s1_23_important-watches-3,330,1,"[frozenset({'telephone', 'phone'})]"
s1_12_important-design-paris?locale=en,114,0,[]
s1_12_important-design-paris?locale=en,127,2,"[frozenset({'Psalm se1500'}), frozenset({'phone'})]"
s1_23_important-watches-3,366,0,[]
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,5,1,[frozenset({'Charlie Last Chance'})]
s1_30_past-forward?locale=en_modernites,16,2,"[frozenset({'Emilio'}), frozenset({'lady'})]"
s1_08_magnificent-jewels-6?locale=en,22,1,[frozenset({'online'})]
s1_23_important-watches-3,274,6,"[frozenset({'online'}), frozenset({'Megan', 'Megan Smith'}), frozenset({'Ryan'}), frozenset({'Wright'}), frozenset({'phone'}), frozenset({'Katy'})]"
s1_22_surrealism-and-its-legacy?locale=en_,7,0,[]
s1_12_important-design-paris?locale=en,128,2,"[frozenset({'online'}), frozenset({'Itachi'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,30,2,"[frozenset({'telephone', 'phone'}), frozenset({'Pokemon Yellow'})]"
s1_12_important-design-paris?locale=en,179,2,"[frozenset({'Natalia'}), frozenset({'Lucifer'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,16,5,"[frozenset({'Jenny'}), frozenset({'telephone', 'phone'}), frozenset({'James', 'James Sevilla'}), frozenset({'David'}), frozenset({'Lauren Davis'})]"
s1_18_art-contemporain-evening-sale-2?locale=en_,17,1,[frozenset({'Messi'})]
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1041,0,[]
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,117,2,"[frozenset({'Pandora'}), frozenset({'Stihl FS Crainer'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,24,0,[]
s1_30_past-forward?locale=en_modernites,2,2,"[frozenset({'Maggie', 'Mahi'}), frozenset({'phone'})]"
s1_33_the-now-evening-auction?locale=en_contemporary-art-evening-auction-3?locale=en,116,2,"[frozenset({'David'}), frozenset({'Simon Schultz'})]"
s1_14_karl-karl-lagerfelds-estate?locale=en,31,0,[]
s1_18_art-contemporain-evening-sale-2?locale=en_,32,3,"[frozenset({'Pat Summitt'}), frozenset({'Legend'}), frozenset({'Tom'})]"
s1_30_past-forward?locale=en_modernites,119,1,[frozenset({'Gangnam Style'})]
s1_14_karl-karl-lagerfelds-estate?locale=en,10,3,"[frozenset({'Jizzle'}), frozenset({'Suzanne'}), frozenset({'ho o', 'Danny Thomas', 'online', 'telephone', 'phone'})]"
s1_18_art-contemporain-evening-sale-2?locale=en_,2,3,"[frozenset({'Quentin'}), frozenset({'online'}), frozenset({'River Song'})]"
s1_08_magnificent-jewels-6?locale=en,65,3,"[frozenset({'online', 'phone', 'on line'}), frozenset({'gentleman'}), frozenset({'Alex'})]"
s1_23_important-watches-3,354,2,"[frozenset({'online'}), frozenset({'telephone', 'phone'})]"
s1_22_surrealism-and-its-legacy?locale=en_,20,7,"[frozenset({'Maddie'}), frozenset({'Fergus'}), frozenset({'online'}), frozenset({'Mariana'}), frozenset({'Messi'}), frozenset({'Gino'}), frozenset({'Mary'})]"
s1_28_master-paintings-sculpture-part-i_,11,6,"[frozenset({'Kristen'}), frozenset({'Chris'}), frozenset({'Sally'}), frozenset({'Margaret'}), frozenset({'Joe'}), frozenset({'George Gordon'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2128,1,[frozenset({'Jen'})]
s1_30_past-forward?locale=en_modernites,120,3,"[frozenset({'Adecco'}), frozenset({'telephone', 'phone'}), frozenset({'Messi'})]"
s1_23_important-watches-3,395,4,"[frozenset({'Jule Allen'}), frozenset({'39052 Cartier'}), frozenset({'online'}), frozenset({'telephone', 'phone'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2114,5,"[frozenset({'online'}), frozenset({'Max Moro', 'Max', 'max'}), frozenset({'McGregor'}), frozenset({'Grandpa'}), frozenset({'Saint Croix'})]"
s1_08_magnificent-jewels-6?locale=en,38,2,"[frozenset({'Cindy'}), frozenset({'phone'})]"
s1_08_magnificent-jewels-6?locale=en,2,1,[frozenset({'phone'})]
s1_08_magnificent-jewels-6?locale=en,170,5,"[frozenset({'Anna'}), frozenset({'online'}), frozenset({'telephone', 'phone'}), frozenset({'Craig'}), frozenset({'Kelsey'})]"
s1_12_important-design-paris?locale=en,177,1,[frozenset({'Euros'})]
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,34,3,"[frozenset({'Francis Christie', 'Francis', 'Francis 35000'}), frozenset({'Julie'}), frozenset({'Miss'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,7,2,"[frozenset({'Courtney'}), frozenset({'Hey Siri', 'Siri'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,104,4,"[frozenset({'Emma'}), frozenset({'Gangster'}), frozenset({'Felix'}), frozenset({'phone'})]"
s1_23_important-watches-3,419,1,[frozenset({'phone'})]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1012,4,"[frozenset({'Scott'}), frozenset({'Julian', 'Julianne', 'Julie'}), frozenset({'Jayden'}), frozenset({'Add Formula'})]"
s1_12_important-design-paris?locale=en,125,1,"[frozenset({'telephone', 'phone'})]"
s1_08_magnificent-jewels-6?locale=en,63,3,"[frozenset({'Harry Winston'}), frozenset({'Bitter'}), frozenset({'online'})]"
s1_22_surrealism-and-its-legacy?locale=en_,19,4,"[frozenset({'Euros'}), frozenset({'telephone', 'phone'}), frozenset({'Julia', 'Julian', 'Aunt Juliana', 'Julien'}), frozenset({'Simon'})]"
s1_08_magnificent-jewels-6?locale=en,111,1,[frozenset({'Sean'})]
s1_12_important-design-paris?locale=en,27,1,[frozenset({'Cielo'})]
s1_30_past-forward?locale=en_modernites,29,1,"[frozenset({'Annette', 'Aunt Annette'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,2101,4,"[frozenset({'online'}), frozenset({'Florence'}), frozenset({'Shay'}), frozenset({'Debbie'})]"
s1_23_important-watches-3,215,1,[frozenset({'online'})]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1002,2,"[frozenset({'Alex'}), frozenset({'Alice'})]"
s1_08_magnificent-jewels-6?locale=en,165,0,[]
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,1027,1,[frozenset({'Schedule'})]
s1_23_important-watches-3,322,2,"[frozenset({'Lee'}), frozenset({'Patek Philippe'})]"
s1_23_important-watches-3,297,1,[frozenset({'online'})]
s1_12_important-design-paris?locale=en,25,4,"[frozenset({'Susan'}), frozenset({'online'}), frozenset({'Suzanne Sweat'}), frozenset({'Daniel'})]"
s1_08_magnificent-jewels-6?locale=en,54,4,"[frozenset({'Alex'}), frozenset({'online'}), frozenset({'phone'}), frozenset({'Bobby'})]"
s1_12_important-design-paris?locale=en,65,0,[]
s1_14_karl-karl-lagerfelds-estate?locale=en,37,7,"[frozenset({'Miracle Alistair 0000', 'Miracle Alistair'}), frozenset({'Euros'}), frozenset({'Alicia'}), frozenset({'Jose'}), frozenset({'Lemon Diesel'}), frozenset({'Sammy'}), frozenset({'Denasia'})]"
s1_08_magnificent-jewels-6?locale=en,150,1,[frozenset({'online'})]
s1_23_important-watches-3,212,1,[frozenset({'online'})]
s1_23_important-watches-3,277,3,"[frozenset({'Jonathan'}), frozenset({'online'}), frozenset({'Bid'})]"
s1_10_modern-art-evening-sale-2?locale=en_contemporary-art-evening-sale-2,1038,1,"[frozenset({'Johnson', 'Whitney', 'Freeman', 'Odom', 'Patty Freeman', 'Lost Johnson', 'Odom  Lost Johnson', 'Felix'})]"
s1_22_surrealism-and-its-legacy?locale=en_,1,2,"[frozenset({'Vinsetta Sami'}), frozenset({'Sofia Coppola'})]"
s1_04_american-visionary-the-collection-of-mrs-john-l-marion?locale=en_contemporary-art-evening-auction?locale=en+impressionist-modern-art-evening-sale_,115,15,"[frozenset({'Trina'}), frozenset({'you Cody', 'Cooney', 'Courtney', 'Cody'}), frozenset({'Greco', 'Greg'}), frozenset({'Eye'}), frozenset({'Quicken'}), frozenset({'Kodi'}), frozenset({'Caesar'}), frozenset({'Alex Karras', 'Alexandra Lindsay', 'Alex'}), frozenset({'David'}), frozenset({'phone'}), frozenset({'Osprey Village'}), frozenset({'Drake'}), frozenset({'Freeman'}), frozenset({'Nate'}), frozenset({'Jackie'})]"
s1_08_magnificent-jewels-6?locale=en,97,3,"[frozenset({'Add Aveeno'}), frozenset({'online'}), frozenset({'phone'})]"
s1_29_british-art-modern-contemporary+modern-contemporary-art-evening-sale,123,5,"[frozenset({'Shelby'}), frozenset({'Angie'}), frozenset({'Raymond'}), frozenset({'Foreman', 'Truman'}), frozenset({'Warhol'})]"
